Date,Year,Month,Day,Max,Min,Rain,Wind.4M,Gusts.4M,mDailyVeg,sdDailyVeg,Chill,Warning,Warnings,Density
2008-02-12,2008,2,12,17.64,15.47,0,1.13963,2.18151,0.6364585851725417,0.4463550286146973,880.316021893654,0,0,NA
2008-02-13,2008,2,13,16.65,15.12,0,1.63068,2.04487,0.6364585851725417,0.4463550286146973,882.3882309620677,0,0,NA
2008-02-14,2008,2,14,18.37,15.97,0,0.52048,1.6136,0.6364585851725417,0.4463550286146973,856.7776373399499,0,0,NA
2008-02-15,2008,2,15,21,15.17,0,0.36676,0.9645600000000001,0.6364585851725417,0.4463550286146973,847.1077347355971,0,0,NA
2008-02-16,2008,2,16,21.03,16.72,0,1.2036799999999999,1.6691099999999999,0.6364585851725417,0.4463550286146973,846.6127548667404,0,0,NA
2008-02-17,2008,2,17,22.01,17.08,0,1.49831,1.95093,0.6364585851725417,0.4463550286146973,848.4063753869018,0,0,NA
2008-02-18,2008,2,18,23.35,18.02,0,0.9645600000000001,1.5111199999999996,0.6364585851725417,0.4463550286146973,821.9264223838996,0,0,NA
2008-02-19,2008,2,19,26.3,17.91,0,0.36676,1.2250299999999998,0.6364585851725417,0.4463550286146973,815.2462922258179,0,0,NA
2008-02-20,2008,2,20,21.62,15.44,0,1.1567100000000003,2.91168,0.6364585851725417,0.4463550286146973,898.2677718808355,0,0,NA
2008-02-21,2008,2,21,18.9,16.63,11,1.7288900000000003,1.95093,0.6364585851725417,0.4463550286146973,1004.4126273306977,0,0,NA
2008-02-22,2008,2,22,21.24,16.05,0,2.05768,3.6034200000000003,0.6364585851725417,0.4463550286146973,902.1518802850605,0,0,NA
2008-02-23,2008,2,23,16.56,15.76,1.6,3.4283500000000013,3.81265,0.6364585851725417,0.4463550286146973,937.2481469403392,0,0,NA
2008-02-24,2008,2,24,16.43,15.29,2.2,2.91168,3.68028,0.6364585851725417,0.4463550286146973,952.2707399746479,0,0,NA
2008-02-25,2008,2,25,17.1,14.83,0,0.9688300000000001,1.53674,0.6364585851725417,0.4463550286146973,872.2154184655024,0,0,NA
2008-02-26,2008,2,26,18.06,14.85,0,0.1959599999999999,0.6784699999999999,0.6364585851725417,0.4463550286146973,839.4742172556296,0,0,NA
2008-02-27,2008,2,27,17.3,15.05,0,0.77241,2.07476,0.6364585851725417,0.4463550286146973,884.3229484916089,0,0,NA
2008-02-28,2008,2,28,15.26,14.55,0,1.7203499999999998,2.54446,0.6364585851725417,0.4463550286146973,904.613282949238,0,0,NA
2008-02-29,2008,2,29,15.17,13.11,0,0.7553300000000001,1.4855,0.6364585851725417,0.4463550286146973,897.21185747254,0,0,NA
2008-03-01,2008,3,1,16.55,13.71,0,0.15325999999999995,0.6912800000000001,0.6364585851725417,0.4463550286146973,856.3539172167207,0,0,NA
2008-03-02,2008,3,2,19.9,14.57,0,1.3360500000000002,2.02352,0.6364585851725417,0.4463550286146973,890.6713235024283,0,0,NA
2008-03-03,2008,3,3,23.9,16.57,0,0.18741999999999992,1.41718,0.6364585851725417,0.4463550286146973,841.5972232307912,0,0,NA
2008-03-04,2008,3,4,18.2,15.09,0,0.56745,1.2634600000000002,0.6364585851725417,0.4463550286146973,859.2462894342451,0,0,NA
2008-03-05,2008,3,5,19.98,15.46,0,1.2762700000000002,1.63495,0.6364585851725417,0.4463550286146973,865.3901443712751,0,0,NA
2008-03-06,2008,3,6,18.24,15.28,0,1.3531300000000002,2.18578,0.6364585851725417,0.4463550286146973,883.5196888099044,0,0,NA
2008-03-07,2008,3,7,17.72,14.15,0,0.48204999999999987,1.0328800000000002,0.6364585851725417,0.4463550286146973,864.8867646680006,0,0,NA
2008-03-08,2008,3,8,21.47,13.68,0,0.029429999999999956,0.7169000000000001,0.6364585851725417,0.4463550286146973,858.0279035176907,0,0,NA
2008-03-09,2008,3,9,22.6,15.9,0,0.6571199999999999,1.09693,0.6364585851725417,0.4463550286146973,841.2170897018732,0,0,NA
2008-03-10,2008,3,10,26.01,16.88,0,0.9133200000000001,1.2848100000000002,0.6364585851725417,0.4463550286146973,832.743824711031,0,0,NA
2008-03-11,2008,3,11,17.55,15.1,0,0.27709000000000006,0.97736999999999985,0.6364585851725417,0.4463550286146973,848.6415971478582,0,0,NA
2008-03-12,2008,3,12,20.56,16.36,0,0.11909999999999987,0.5290199999999998,0.6364585851725417,0.4463550286146973,810.8902094656228,0,0,NA
2008-03-13,2008,3,13,26.03,16.76,0,0.6699299999999999,1.5111199999999996,0.6364585851725417,0.4463550286146973,841.4699752594098,0,0,NA
2008-03-14,2008,3,14,29.36,17.75,0,0.81511,1.3232400000000002,0.6364585851725417,0.4463550286146973,820.6684388530331,0,0,NA
2008-03-15,2008,3,15,21.58,16.84,0,0.39237999999999995,1.16098,0.6364585851725417,0.4463550286146973,829.331315449813,0,0,NA
2008-03-16,2008,3,16,30.15,19.22,0,0.31979,0.9730999999999999,0.6364585851725417,0.4463550286146973,787.6716714995159,0,0,NA
2008-03-17,2008,3,17,31.31,20.4,0,-0.055970000000000186,0.6998200000000001,0.6364585851725417,0.4463550286146973,761.1489268038584,0,0,NA
2008-03-18,2008,3,18,24.31,16.57,0,1.45134,2.2882599999999997,0.6364585851725417,0.4463550286146973,865.0029081300181,0,0,NA
2008-03-19,2008,3,19,20,15.54,0,0.2130399999999999,0.7339800000000001,0.6364585851725417,0.4463550286146973,832.1441304987643,0,0,NA
2008-03-20,2008,3,20,17.73,14.61,0,1.7246199999999998,3.11664,0.6364585851725417,0.4463550286146973,917.0159319095924,0,0,NA
2008-03-21,2008,3,21,16.25,14.08,0,0.79376,1.3830199999999997,0.6364585851725417,0.4463550286146973,878.7594551717175,0,0,NA
2008-03-22,2008,3,22,19.73,14.4,0,1.3702100000000002,1.95093,0.6364585851725417,0.4463550286146973,891.3666321947942,0,0,NA
2008-03-23,2008,3,23,21.67,17.8,NA,0.6528499999999999,1.6520299999999999,0.6364585851725417,0.4463550286146973,NA,NA,0,NA
2008-03-24,2008,3,24,24.05,18.55,4.8,0.30271000000000003,0.76387,0.6364585851725417,0.4463550286146973,863.1031307263215,0,0,NA
2008-03-25,2008,3,25,20.54,17.73,2.2,0.61442,1.1737900000000003,0.6364585851725417,0.4463550286146973,851.5667366237423,0,0,NA
2008-03-26,2008,3,26,17.69,12.93,3.6,2.2242100000000002,2.962920000000001,0.6364585851725417,0.4463550286146973,998.225382261855,0,0,NA
2008-03-27,2008,3,27,14.55,12.75,9.6,0.8706199999999997,1.4855,0.6364585851725417,0.4463550286146973,1036.07111387133,0,0,NA
2008-03-28,2008,3,28,15.17,13,6.6,0.6955499999999999,0.9261300000000001,0.6364585851725417,0.4463550286146973,974.436298034414,0,0,NA
2008-03-29,2008,3,29,15.69,12.94,0,1.54528,2.85617,0.6364585851725417,0.4463550286146973,939.3710772733791,0,0,NA
2008-03-30,2008,3,30,17.34,13.43,2.6,2.2455600000000002,2.8518999999999997,0.6364585851725417,0.4463550286146973,972.2546684964327,0,0,NA
2008-03-31,2008,3,31,15.89,14.51,16.4,2.43771,3.00562,0.6364585851725417,0.4463550286146973,1117.3162956851672,0,0,NA
2008-04-01,2008,4,1,19.69,13.41,2.6,0.59307,1.1951399999999999,0.6364585851725417,0.4463550286146973,923.5042352494355,0,1,NA
2008-04-02,2008,4,2,20.87,13.89,0,2.1046499999999995,3.6418500000000003,0.6364585851725417,0.4463550286146973,940.9518235844648,0,1,NA
2008-04-03,2008,4,3,14.69,13.26,26.6,2.9543799999999996,3.4454299999999995,0.6364585851725417,0.4463550286146973,1221.4843495736473,1,1,NA
2008-04-04,2008,4,4,17.3,14.01,2.8,1.8228300000000002,2.02779,0.6364585851725417,0.4463550286146973,944.1031524196445,0,1,NA
2008-04-05,2008,4,5,17.28,15.17,1,1.3360500000000002,1.8185600000000002,0.6364585851725417,0.4463550286146973,891.7021800985459,0,1,NA
2008-04-06,2008,4,6,17.69,14.73,0,0.24292999999999987,0.5076700000000001,0.6364585851725417,0.4463550286146973,832.4748683782151,0,1,NA
2008-04-07,2008,4,7,18.79,14.04,0,1.02007,1.63068,0.6364585851725417,0.4463550286146973,887.4983080087617,0,1,NA
2008-04-08,2008,4,8,19.3,16.2,0,1.4470700000000005,1.63068,0.6364585851725417,0.4463550286146973,853.6756444764457,0,1,NA
2008-04-09,2008,4,9,20.76,15.57,0,0.17887999999999993,1.2506500000000003,0.6364585851725417,0.4463550286146973,851.5250799465219,0,1,NA
2008-04-10,2008,4,10,20.44,16.9,0,0.016619999999999968,1.41718,0.6364585851725417,0.4463550286146973,836.51838910078,0,1,NA
2008-04-11,2008,4,11,21.8,16.38,0,0.59307,1.4940399999999996,0.6364585851725417,0.4463550286146973,846.8539308197909,0,1,NA
2008-04-12,2008,4,12,18.46,15.1,1.2,0.83219,1.3744800000000001,0.6364585851725417,0.4463550286146973,882.416258266494,0,1,NA
2008-04-13,2008,4,13,15.53,12.77,1.6,0.8364599999999998,1.3061600000000002,0.6364585851725417,0.4463550286146973,921.9782969711875,0,1,NA
2008-04-14,2008,4,14,16.64,13.51,1.2,0.7083600000000001,0.9432100000000001,0.6364585851725417,0.4463550286146973,890.2762279309351,0,1,NA
2008-04-15,2008,4,15,16.82,13.56,2.2,0.26428000000000007,0.7339800000000001,0.6364585851725417,0.4463550286146973,895.7806702257794,0,1,NA
2008-04-16,2008,4,16,16.66,13.33,0,0.07212999999999992,0.61015,0.6364585851725417,0.4463550286146973,857.6197400363246,0,1,NA
2008-04-17,2008,4,17,16.59,14.27,0,0.9218599999999999,1.2677300000000002,0.6364585851725417,0.4463550286146973,871.8489667152439,0,1,NA
2008-04-18,2008,4,18,16.8,14.74,0,1.13536,1.8612599999999997,0.6364585851725417,0.4463550286146973,883.3733120218101,0,1,NA
2008-04-19,2008,4,19,18.34,15.61,0,1.55809,1.8142899999999997,0.6364585851725417,0.4463550286146973,868.2049831267512,0,1,NA
2008-04-20,2008,4,20,18.19,14.5,0,0.8193799999999998,1.2805399999999998,0.6364585851725417,0.4463550286146973,868.8037288621888,0,1,NA
2008-04-21,2008,4,21,17.57,14.35,0,0.13617999999999997,0.63577,0.6364585851725417,0.4463550286146973,844.5064337140592,0,1,NA
2008-04-22,2008,4,22,17.32,13.85,0,0.6315,1.0456899999999998,0.6364585851725417,0.4463550286146973,869.8512461378091,0,1,NA
2008-04-23,2008,4,23,17.58,14.27,0,0.6528499999999999,1.0158,0.6364585851725417,0.4463550286146973,862.4316581666689,0,1,NA
2008-04-24,2008,4,24,18.5,13.53,0,0.13617999999999997,0.82792,0.6364585851725417,0.4463550286146973,865.3627540314715,0,1,NA
2008-04-25,2008,4,25,20.94,14.21,0,0.33687,0.8193799999999998,0.6364585851725417,0.4463550286146973,855.1125239061815,0,1,NA
2008-04-26,2008,4,26,18.76,12.13,0,1.00299,2.0833,0.6364585851725417,0.4463550286146973,931.7813303873256,0,1,NA
2008-04-27,2008,4,27,12.73,10.23,6.2,1.2250299999999998,1.5837100000000004,0.6364585851725417,0.4463550286146973,1037.257617437313,0,1,NA
2008-04-28,2008,4,28,12.53,10.63,9.6,1.60506,1.9210399999999996,0.6364585851725417,0.4463550286146973,1084.10865062115,0,1,NA
2008-04-29,2008,4,29,14.62,11.65,9,0.9133200000000001,1.3744800000000001,0.6364585851725417,0.4463550286146973,1042.1011044918534,0,1,NA
2008-04-30,2008,4,30,14.75,12.07,0,0.55037,0.9133200000000001,0.6364585851725417,0.4463550286146973,890.5264483566407,0,1,NA
2008-05-01,2008,5,1,16.29,12.34,0,1.02007,1.4000999999999997,0.6364585851725417,0.4463550286146973,906.0816587814663,0,0,NA
2008-05-02,2008,5,2,15.69,12.83,2.4,1.7203499999999998,2.3651199999999992,0.6364585851725417,0.4463550286146973,966.6832952148344,0,0,NA
2008-05-03,2008,5,3,15.01,12.63,7.6,1.2463800000000003,1.8527200000000001,0.6364585851725417,0.4463550286146973,1026.2923613152454,0,0,NA
2008-05-04,2008,5,4,17.23,12.5,1.6,1.0627699999999998,1.5837100000000004,0.6364585851725417,0.4463550286146973,935.9472332565217,0,0,NA
2008-05-05,2008,5,5,15.56,13.62,0,0.7339800000000001,1.3488599999999997,0.6364585851725417,0.4463550286146973,884.6233226740796,0,0,NA
2008-05-06,2008,5,6,15.09,13.21,3.4,1.63495,2.00644,0.6364585851725417,0.4463550286146973,965.2327427116628,0,0,NA
2008-05-07,2008,5,7,15.19,13.23,11,2.06195,2.75796,0.6364585851725417,0.4463550286146973,1080.8191741212097,0,0,NA
2008-05-08,2008,5,8,15.29,14.31,0.8,1.7160799999999998,1.9167699999999996,0.6364585851725417,0.4463550286146973,904.9954237174356,0,0,NA
2008-05-09,2008,5,9,15.7,13.8,1.4,1.0585,1.3915600000000001,0.6364585851725417,0.4463550286146973,906.1153280229489,0,0,NA
2008-05-10,2008,5,10,15.37,13.06,3.8,0.8535399999999997,1.11401,0.6364585851725417,0.4463550286146973,943.2871464218878,0,0,NA
2008-05-11,2008,5,11,14.81,12.36,3.2,0.30698000000000003,0.6870099999999999,0.6364585851725417,0.4463550286146973,925.6293846348378,0,0,NA
2008-05-12,2008,5,12,14.01,12.37,0,0.05932000000000004,0.36676,0.6364585851725417,0.4463550286146973,856.1430677953447,0,0,NA
2008-05-13,2008,5,13,15.58,12.21,0,-0.14564,0.57599,0.6364585851725417,0.4463550286146973,871.5249263961684,0,0,NA
2008-05-14,2008,5,14,16.83,12.02,0,0.15752999999999995,0.6571199999999999,0.6364585851725417,0.4463550286146973,878.678371605467,0,0,NA
2008-05-15,2008,5,15,17.05,11.69,0,0.59734,1.2506500000000003,0.6364585851725417,0.4463550286146973,910.3722887141234,0,0,NA
2008-05-16,2008,5,16,18.3,13.23,0,0.7169000000000001,1.1780599999999999,0.6364585851725417,0.4463550286146973,884.281822125279,0,0,NA
2008-05-17,2008,5,17,15.17,9.41,3,1.2164899999999998,2.30107,0.6364585851725417,0.4463550286146973,1030.0190053483705,0,0,NA
2008-05-18,2008,5,18,13.96,11.8,12,1.8612599999999997,2.3608499999999997,0.6364585851725417,0.4463550286146973,1104.6098771720176,0,0,NA
2008-05-19,2008,5,19,15.83,13.02,2.2,1.8868800000000001,2.54873,0.6364585851725417,0.4463550286146973,965.4038660413946,0,0,NA
2008-05-20,2008,5,20,15.72,13.77,7.4,1.7246199999999998,2.03206,0.6364585851725417,0.4463550286146973,1010.8998146657126,0,0,NA
2008-05-21,2008,5,21,13.73,11.36,1.4,0.7553300000000001,1.60933,0.6364585851725417,0.4463550286146973,951.4834651096569,0,0,NA
2008-05-22,2008,5,22,13.42,10.48,0,0.2130399999999999,0.62296,0.6364585851725417,0.4463550286146973,898.6124221748353,0,0,NA
2008-05-23,2008,5,23,12.82,10.85,0,-0.034619999999999984,0.56318,0.6364585851725417,0.4463550286146973,889.86970309347,0,0,NA
2008-05-24,2008,5,24,14.63,10.67,0,0.7467900000000001,0.8962399999999999,0.6364585851725417,0.4463550286146973,910.2377613612812,0,0,NA
2008-05-25,2008,5,25,16.08,12.37,0,0.9304000000000001,1.2506500000000003,0.6364585851725417,0.4463550286146973,900.0588603734099,0,0,NA
2008-05-26,2008,5,26,17.51,14,0,-0.021810000000000107,0.7766799999999998,0.6364585851725417,0.4463550286146973,856.232336895248,0,0,NA
2008-05-27,2008,5,27,14.37,12.41,0,0.11909999999999987,0.41373000000000015,0.6364585851725417,0.4463550286146973,858.8168325107143,0,0,NA
2008-05-28,2008,5,28,15.55,12.21,0.8,0.4436199999999999,0.6870099999999999,0.6364585851725417,0.4463550286146973,890.7127660168626,0,0,NA
2008-05-29,2008,5,29,15.47,12.56,0,0.4607000000000001,0.6699299999999999,0.6364585851725417,0.4463550286146973,871.6722474460821,0,0,NA
2008-05-30,2008,5,30,15.89,12.27,0,0.78949,1.07985,0.6364585851725417,0.4463550286146973,894.770166082051,0,0,NA
2008-05-31,2008,5,31,15.5,12.99,0,0.59307,1.1567100000000003,0.6364585851725417,0.4463550286146973,887.0700700330217,0,0,NA
2008-06-01,2008,6,1,15.23,11.81,0,0.05932000000000004,0.55464,0.6364585851725417,0.4463550286146973,875.9052207036564,0,1,NA
2008-06-02,2008,6,2,14.5,10.8,0,0.26428000000000007,0.5888,0.6364585851725417,0.4463550286146973,892.0989871184427,0,1,NA
2008-06-03,2008,6,3,14.05,11.62,0,0.35395,1.02007,0.6364585851725417,0.4463550286146973,901.902473386433,0,1,NA
2008-06-04,2008,6,4,15.37,13.19,0,0.8962399999999999,1.15244,0.6364585851725417,0.4463550286146973,883.89811980161,0,1,NA
2008-06-05,2008,6,5,15.44,13.58,0,0.5460999999999998,0.9090500000000001,0.6364585851725417,0.4463550286146973,868.2027359285332,0,1,NA
2008-06-06,2008,6,6,14.8,12.53,1,0.5162100000000001,1.09693,0.6364585851725417,0.4463550286146973,907.9777096256342,0,1,NA
2008-06-07,2008,6,7,14.23,12.3,0,0.4777800000000001,1.0670399999999998,0.6364585851725417,0.4463550286146973,893.7916733696495,0,1,NA
2008-06-08,2008,6,8,15.51,12.05,1,0.6571199999999999,0.8364599999999998,0.6364585851725417,0.4463550286146973,903.6489607057729,0,1,NA
2008-06-09,2008,6,9,15.93,13.06,0,0.4521600000000001,0.9047799999999999,0.6364585851725417,0.4463550286146973,875.6364535850042,0,1,NA
2008-06-10,2008,6,10,16.08,13.33,5.4,0.6656599999999999,1.3104300000000002,0.6364585851725417,0.4463550286146973,968.8853248004116,0,1,NA
2008-06-11,2008,6,11,15.87,14.66,0.4,1.7630500000000002,2.3224199999999997,0.6364585851725417,0.4463550286146973,903.8250556690629,0,1,NA
2008-06-12,2008,6,12,16.16,14.3,0,2.5103,2.7408799999999998,0.6364585851725417,0.4463550286146973,913.5884913402424,0,1,NA
2008-06-13,2008,6,13,13.79,12.08,12.8,2.75369,3.2874400000000006,0.6364585851725417,0.4463550286146973,1132.088378967309,1,1,NA
2008-06-14,2008,6,14,13.8,12.5,4.6,1.3915600000000001,1.8612599999999997,0.6364585851725417,0.4463550286146973,989.3057065499278,0,1,NA
2008-06-15,2008,6,15,13.35,11.96,3.8,0.18315000000000015,1.07131,0.6364585851725417,0.4463550286146973,957.980807922403,0,1,NA
2008-06-16,2008,6,16,15.62,11.4,0,0.36676,1.12682,0.6364585851725417,0.4463550286146973,909.7341664893868,0,1,NA
2008-06-17,2008,6,17,15.57,12.24,0,0.6827400000000001,1.13109,0.6364585851725417,0.4463550286146973,897.3148924694704,0,1,NA
2008-06-18,2008,6,18,16.83,12.66,0,0.2557400000000001,0.6741999999999999,0.6364585851725417,0.4463550286146973,870.4692405111964,0,1,NA
2008-06-19,2008,6,19,14.79,13.12,0,0.14898999999999996,0.6528499999999999,0.6364585851725417,0.4463550286146973,862.8243020951397,0,1,NA
2008-06-20,2008,6,20,13.65,12.32,0,1.2335699999999998,1.96374,0.6364585851725417,0.4463550286146973,925.1017603475123,0,1,NA
2008-06-21,2008,6,21,14.06,11.46,5,2.59143,2.91168,0.6364585851725417,0.4463550286146973,1041.6574429934951,0,1,NA
2008-06-22,2008,6,22,13.45,11.26,3,1.6605699999999999,2.54446,0.6364585851725417,0.4463550286146973,1006.6423361147469,0,1,NA
2008-06-23,2008,6,23,14.01,12.95,4,2.4163599999999996,3.17215,0.6364585851725417,0.4463550286146973,1008.639100498739,0,1,NA
2008-06-24,2008,6,24,13.91,12.23,5,2.10892,3.09529,0.6364585851725417,0.4463550286146973,1033.1361600831742,0,1,NA
2008-06-25,2008,6,25,14.48,12.83,1,2.3395,3.5820700000000003,0.6364585851725417,0.4463550286146973,974.6900439210148,0,1,NA
2008-06-26,2008,6,26,14.12,12.98,6,3.68028,4.342129999999999,0.6364585851725417,0.4463550286146973,1060.8649517702336,0,1,NA
2008-06-27,2008,6,27,14.56,13.37,3.4,2.3608499999999997,3.05259,0.6364585851725417,0.4463550286146973,989.9565972970385,0,1,NA
2008-06-28,2008,6,28,14.58,12.09,0,0.59307,1.15244,0.6364585851725417,0.4463550286146973,900.4288147580356,0,1,NA
2008-06-29,2008,6,29,14.61,12.9,0,1.4086400000000001,1.6136,0.6364585851725417,0.4463550286146973,904.7858498507135,0,1,NA
2008-06-30,2008,6,30,15.54,11.89,0,2.3480399999999997,3.5180199999999995,0.6364585851725417,0.4463550286146973,973.3320195767237,0,1,NA
2008-07-01,2008,7,1,13.23,11.69,17.6,3.84681,4.307969999999999,0.6364585851725417,0.4463550286146973,1205.636633775252,1,5,NA
2008-07-02,2008,7,2,13.25,11.61,12.8,3.5692600000000003,4.418989999999999,0.6364585851725417,0.4463550286146973,1165.6645459412953,1,5,NA
2008-07-03,2008,7,3,13.14,11.51,7,1.98082,2.4547899999999996,0.6364585851725417,0.4463550286146973,1054.7915692070765,0,5,NA
2008-07-04,2008,7,4,12.94,10.48,4.8,-0.08158999999999994,0.7040899999999999,0.6364585851725417,0.4463550286146973,976.193513060975,0,5,NA
2008-07-05,2008,7,5,13.85,8.36,0,0.37529999999999997,1.0499600000000004,0.6364585851725417,0.4463550286146973,951.6922774709503,0,5,NA
2008-07-06,2008,7,6,14.77,10.07,0,0.62296,1.0328800000000002,0.6364585851725417,0.4463550286146973,925.4770161126986,0,5,NA
2008-07-07,2008,7,7,13.29,10.6,0,0.7510599999999996,1.0286099999999998,0.6364585851725417,0.4463550286146973,917.4145636304731,0,5,NA
2008-07-08,2008,7,8,10.83,9.02,3.8,0.4308099999999999,1.0328800000000002,0.6364585851725417,0.4463550286146973,1000.012994178824,0,5,NA
2008-07-09,2008,7,9,12.34,9.91,5.2,1.2549199999999998,1.7118100000000003,0.6364585851725417,0.4463550286146973,1033.593117618979,0,5,NA
